"id";"year";"branching_group";"Age";"AREA";"PV";"cash_flow";"BA";"V";"Harvested_V_log";"Harvested_V_pulp";"V_total_deadwood";"DEVEL_CLASS";"SC";"SOIL_CLASS";"THIN";"PEAT";"H_dom";"D_gm";"MAIN_SP";"CAPERCAILLIE";"HAZEL_GROUSE";"THREE_TOED_WOODPECKER";"LESSER_SPOTTED_WOODPECKER";"LONG_TAILED_TIT";"SIBERIAN_FLYING_SQUIRREL";"AGE_vol";"AGE_ba";"V_pine";"V_spruce";"V_Birch_1";"V_Birch_2";"V_populus";"V_Alnus_incana";"V_Alnus_glutinosa";"V_o_coniferous";"V_o_decidious";"quality";"name";"regime"
"301305";2041;NA;84.5599975585938;0.0399999991059303;8043.46630859375;0;29.7471694946289;232.181213378906;0;0;26.9748229980469;5;4;1;0;0;19.0341186523438;22.3718757629395;1;0;0;0.990000009536743;0.0299999993294477;0;0;0.994047343730927;79.8144800211848;178.976593017578;28.8412113189697;24.3634071350098;NA;NA;NA;NA;NA;NA;"even-aged";"RCP85_p_SA_1501-1800_n4";"SA"
"301305";2046;NA;89.5599975585938;0.0399999991059303;8566.546875;0;30.9285488128662;247.954391479492;0;0;31.5961151123047;5;4;1;0;0;19.4101791381836;23.0300960540771;1;0;0;1;0.0299999993294477;0;0;0.999868750572205;85.0810594520544;192.564331054688;30.9423370361328;24.4477500915527;NA;NA;NA;NA;NA;NA;"even-aged";"RCP85_p_SA_1501-1800_n4";"SA"
"301305";2051;NA;94.5599975585938;0.0399999991059303;9075.9697265625;0;32.0036544799805;263.157257080078;0;0;35.9687957763672;5;4;1;0;0;19.7769336700439;23.6764469146729;1;0;0;1;0.0299999993294477;0;0;0.999996244907379;90.4733854929725;205.621078491211;33.1316337585449;24.4045276641846;NA;NA;NA;NA;NA;NA;"even-aged";"RCP85_p_SA_1501-1800_n4";"SA"
"301305";2056;NA;99.5599975585938;0.0399999991059303;9595.583984375;0;33.0639724731445;278.315399169922;0;0;40.0886268615723;5;4;1;0;0;20.1379127502441;24.3271903991699;1;0;0;1;0.0299999993294477;0;0;0.999999642372131;95.902098788067;218.546157836914;35.4391937255859;24.3300247192383;NA;NA;NA;NA;NA;NA;"even-aged";"RCP85_p_SA_1501-1800_n4";"SA"
"301305";2061;NA;104.559997558594;0.0399999991059303;10057.908203125;0;34.0961036682129;293.252593994141;0;0;44.6170806884766;6;4;1;0;0;20.493989944458;24.9731121063232;1;0;0;1;0.0299999993294477;0;0;0.99999988079071;101.341555910772;231.210891723633;37.8081588745117;24.2335567474365;NA;NA;NA;NA;NA;NA;"even-aged";"RCP85_p_SA_1501-1800_n4";"SA"
"301305";2066;NA;109.559997558594;0.0399999991059303;10503.5576171875;0;35.1030693054199;307.684234619141;0;0;47.7444000244141;6;4;1;0;0;20.735652923584;25.6347007751465;1;0;0;1;0.0299999993294477;0;0;0.999997437000275;106.757564402673;244.114349365234;39.4540863037109;24.1158218383789;NA;NA;NA;NA;NA;NA;"even-aged";"RCP85_p_SA_1501-1800_n4";"SA"
"301305";2071;NA;114.559997558594;0.0399999991059303;10917.4951171875;0;36.0182723999023;321.092163085938;0;0;51.1073989868164;6;4;1;0;0;20.9157428741455;26.2793292999268;1;0;0;1;0.0399999991059303;0;0;0.999998211860657;112.150661621921;256.658630371094;40.5082168579102;23.9253005981445;NA;NA;NA;NA;NA;NA;"even-aged";"RCP85_p_SA_1501-1800_n4";"SA"
"301305";2076;NA;119.559997558594;0.0399999991059303;11166.6220703125;0;36.500602722168;328.948059082031;0;0;55.9217376708984;6;4;1;0;0;21.1578712463379;26.7211990356445;1;0;0;1;0.0399999991059303;0;0;0.999999761581421;117.46663806762;264.086120605469;41.1596069335938;23.7023372650146;NA;NA;NA;NA;NA;NA;"even-aged";"RCP85_p_SA_1501-1800_n4";"SA"
"301305";2081;NA;124.559997558594;0.0399999991059303;11294.3134765625;0;36.675537109375;333.022735595703;0;0;57.7858467102051;6;4;1;0;0;21.3197402954102;27.0235691070557;1;0;0;1;0.0399999991059303;0;0;0.999963343143463;122.718684073794;268.074188232422;41.5110359191895;23.4374942779541;NA;NA;NA;NA;NA;NA;"even-aged";"RCP85_p_SA_1501-1800_n4";"SA"
"301305";2086;NA;129.559997558594;0.0399999991059303;11363.8427734375;0;36.7105445861816;335.165405273438;0;0;59.8027877807617;6;4;1;0;0;21.4311943054199;27.2463417053223;1;0;0;1;0.0500000007450581;0;0;0.999983847141266;127.905755067517;270.184356689453;41.8602561950684;23.1207427978516;NA;NA;NA;NA;NA;NA;"even-aged";"RCP85_p_SA_1501-1800_n4";"SA"
"301305";2091;NA;134.559997558594;0.0399999991059303;11387.017578125;0;36.6341133117676;335.827239990234;0;0;59.952392578125;6;4;1;0;0;21.5082778930664;27.406795501709;1;0;0;1;0.0500000007450581;0;0;0.999962985515594;133.046184857151;270.891845703125;42.1955184936523;22.7398700714111;NA;NA;NA;NA;NA;NA;"even-aged";"RCP85_p_SA_1501-1800_n4";"SA"
"301305";2096;NA;139.559997558594;0.0399999991059303;11415.20703125;0;36.5772018432617;336.601684570312;0;0;60.5202713012695;6;4;1;0;0;21.5831832885742;27.5670433044434;1;0;0;1;0.0599999986588955;0;0;0.999588966369629;138.152351565577;271.797637939453;42.5246963500977;22.2793502807617;NA;NA;NA;NA;NA;NA;"even-aged";"RCP85_p_SA_1501-1800_n4";"SA"
"301305";2101;NA;144.559997558594;0.0399999991059303;11441.1923828125;0;36.517261505127;337.297821044922;0;0;61.8430595397949;6;4;1;0;0;21.6555213928223;27.7231941223145;1;0;0;1;0.0700000002980232;0;0;0.999795794487;143.236267337041;272.7578125;42.8154983520508;21.7245006561279;NA;NA;NA;NA;NA;NA;"even-aged";"RCP85_p_SA_1501-1800_n4";"SA"
"301305";2106;NA;149.559997558594;0.0399999991059303;11469.1103515625;0;36.4626388549805;338.011322021484;0;0;61.4959754943848;6;4;1;0;0;21.7258701324463;27.8787746429443;1;0;0;1;0.0700000002980232;0;0;0.999566078186035;148.299392837991;273.850463867188;43.0998649597168;21.0610466003418;NA;NA;NA;NA;NA;NA;"even-aged";"RCP85_p_SA_1501-1800_n4";"SA"
"301305";2111;NA;154.559997558594;0.0399999991059303;11498.009765625;0;36.408634185791;338.711364746094;0;0;61.1145324707031;6;4;1;0;0;21.794319152832;28.0337352752686;1;0;0;0.990000009536743;0.100000001490116;0;0;0.995266556739807;153.345770797492;275.056610107422;43.3796539306641;20.2750415802002;NA;NA;NA;NA;NA;NA;"even-aged";"RCP85_p_SA_1501-1800_n4";"SA"
"301306";2016;NA;76.4400024414062;0.0399999991059303;3941.30859375;0;18.111328125;125.101631164551;0;0;3.11971855163574;5;4;1;0;1;15.5964126586914;18.0410118103027;1;0.800000011920929;0;0.00999999977648258;0.0199999995529652;0;0;0.811407089233398;76.4400024414062;96.5604858398438;12.5970907211304;14.851508140564;0;NA;1.09255266189575;NA;NA;NA;"even-aged";"RCP85_p_SA_1501-1800_n4";"SA"
"301306";2021;NA;81.4400024414062;0.0399999991059303;4040.18237304688;0;18.9605350494385;132.933074951172;0;0;6.34105682373047;5;4;1;0;1;15.8808765411377;18.5296268463135;1;0;0;0.0199999995529652;0.0299999993294477;0;0;0.047834038734436;81.4400024414062;103.019866943359;13.7044019699097;15.2133750915527;0;NA;0.995440602302551;NA;NA;NA;"even-aged";"RCP85_p_SA_1501-1800_n4";"SA"
"301306";2026;NA;86.4400024414062;0.0399999991059303;4322.47412109375;0;20.1194725036621;141.211563110352;0;0;9.49810314178467;5;4;1;0;1;16.0767250061035;19.0253067016602;1;0;0;0.180000007152557;0.280000001192093;0;0;0.407041281461716;85.0635334033726;109.669219970703;14.5190525054932;15.4164447784424;0.743700861930847;NA;0.863145470619202;NA;NA;NA;"even-aged";"RCP85_p_SA_1501-1800_n4";"SA"
"301306";2031;NA;91.4400024414062;0.0399999991059303;4587.18994140625;0;20.7620544433594;148.559020996094;0;0;12.7742137908936;5;4;1;0;1;16.276575088501;19.5247840881348;1;0;0;0.129999995231628;0.119999997317791;0;0;0.234774962067604;90.6763959912361;116.518753051758;15.3807468414307;15.5094661712646;0.440167337656021;NA;0.709880709648132;NA;NA;NA;"even-aged";"RCP85_p_SA_1501-1800_n4";"SA"
"301306";2036;NA;96.4400024414062;0.0399999991059303;4838.93994140625;0;21.4746799468994;156.189834594727;0;0;15.7937517166138;5;4;1;0;1;16.4788913726807;20.0240173339844;1;0.300000011920929;0;0.419999986886978;0.370000004768372;0;0;0.74224591255188;96.0251475879168;123.50560760498;16.2818470001221;15.5936288833618;0.254362910985947;NA;0.554378747940063;NA;NA;NA;"even-aged";"RCP85_p_SA_1501-1800_n4";"SA"
"301306";2041;NA;101.440002441406;0.0399999991059303;5092.64794921875;0;22.282262802124;164.449432373047;0;0;19.0135478973389;6;4;1;0;1;16.6873321533203;20.5473308563232;1;0.720000028610229;0;0.330000013113022;0.189999997615814;0;0;0.84931355714798;101.218475359862;130.957336425781;17.2622375488281;15.6743621826172;0.144637152552605;NA;0.410855829715729;NA;NA;NA;"even-aged";"RCP85_p_SA_1501-1800_n4";"SA"
"301306";2046;NA;106.440002441406;0.0399999991059303;5314.74267578125;0;23.1028633117676;172.773208618164;0;0;22.687572479248;6;4;1;0;1;16.932825088501;21.0797519683838;1;0.939999997615814;0;0.159999996423721;0.0700000002980232;0;0;0.954954743385315;106.323525754063;138.712051391602;17.9465751647949;15.7438669204712;0.0809725150465965;NA;0.289737701416016;NA;NA;NA;"even-aged";"RCP85_p_SA_1501-1800_n4";"SA"
